timestamp,ground_x,ground_y,ground_speed,ground_heading,ground_acceleration,ground_angular_velocity,ground_latitude,ground_longitude,gps_x,gps_y,gps_latitude,gps_longitude,gps_available,accel_x,accel_y,gyro_z,dt_s,heading_deg,ground_truth_x_m,ground_truth_y_m,dr_speed_mps,dr_heading_deg,dr_x_m,dr_y_m,position_error_m,cumulative_distance_m,gnss_available,gnss_x_m,gnss_y_m,navigation_mode
1.0,12.978625355781324,0.2276953643467095,13.331565076083578,0.0429856578565197,0.5912884452388223,0.054010301147005,20.00000204542226,85.00012407139596,15.616819280369809,2.887972527560925,20.000025943098617,85.00014929166345,1,0.5762367437760747,0.7822974789032252,0.0596821122435448,0.0999999999999999,2.462896774771948,13.042793275071002,0.2849843272741388,13.399153035580836,3.0959106329326587,13.08395227289713,0.4016847267016122,0.1237458941887895,13.046976694805226,True,13.042793275071002,0.2849843272741388,GNSS + DR
1.1,14.310550371878406,0.2849843272741394,13.389995774775317,0.0483866879712202,0.5771366529715571,0.0551543411619017,20.00000256005777,85.00013680416168,16.643926178165252,-1.1822480770826318,19.999989379684827,85.00015911046808,1,0.6859205325800902,0.7302416300662683,0.0562875047370189,0.1,2.772353005367345,14.38022567752614,0.3497488032473779,13.455551613483896,3.1989913851495064,14.427410718460912,0.4767719910987347,0.1355039421564445,14.385976272282758,True,14.38022567752614,0.3497488032473779,GNSS + DR
1.2000000000000002,15.647982774333544,0.3497488032473786,13.44699240667789,0.0539021220874104,0.5626166001694521,0.0560627160031514,20.00000314184696,85.00014958957622,15.846074867017192,-0.2081212283107679,19.9999981304152,85.00015148327157,1,0.5074776695747867,0.7549029121130314,0.0608883770336613,0.1,3.0883641024075112,15.722971920471336,0.4221958522493704,13.498313020629114,3.560470600829604,15.774636591291124,0.5605991442517235,0.1477318836541579,15.73067551295055,True,15.722971920471336,0.4221958522493704,GNSS + DR
1.3,16.99072901727874,0.4221958522493712,13.502519094809204,0.0595083936877255,0.5477474858895803,0.056734341044115,20.00000379264987,85.00016242578931,20.372452638182835,-1.718466091861694,19.999984562756445,85.0001947539565,1,0.5056799459028777,0.7728842925983106,0.0613367187298332,0.0999999999999998,3.40957980390962,17.070833746342963,0.5024997588471782,13.575063918948564,3.802546706704067,17.129154462100058,0.6506265939246874,0.1591944256451821,17.08092742243147,True,17.070833746342963,0.5024997588471782,GNSS + DR
1.4,18.338590843150367,0.5024997588471792,13.556541903855804,0.065181827792137,0.5325489312302878,0.0571700954086836,20.00000451403213,85.0001753109057,19.741118869906504,-7.452625245910426,19.99993305192835,85.00018871861303,1,0.6180474133855728,0.7123924009707404,0.0639182886788917,0.0999999999999998,3.734643633437984,18.423609092115388,0.5908012185195632,13.615892090700845,3.836887383200103,18.487691796884047,0.7417390752547047,0.163978137708248,18.436581612817047,True,18.423609092115388,0.5908012185195632,GNSS + DR
1.5,19.6913661889228,0.5908012185195646,13.609028881055265,0.0708988373330054,0.5170409526208619,0.057372813778117,20.000005307257645,85.00018824299373,17.113488800273082,-3.5432266120240343,19.9999681706538,85.00016359933252,1,0.6148791104940601,0.8538762044039682,0.0387979391882438,0.1,4.062204151565767,19.78109302479627,0.6872068374803476,13.6418430317976,4.355502760038586,19.8479363812592,0.8453416028306733,0.1716817937803315,19.797484500922575,True,19.78109302479627,0.6872068374803476,GNSS + DR
1.6,21.04885012160368,0.6872068374803489,13.659950094379978,0.0766361187108171,0.5012439345785058,0.0573472581735659,20.000006173284053,85.00020122009431,22.155102473851173,-4.744649202460836,19.99995737809104,85.00021179550347,1,0.4939947876422237,0.8729403654095631,0.0811560212436444,0.1,4.39092616039338,21.14307868806414,0.7917889528840069,13.717325110061628,4.619333358396321,21.21521317602724,0.9558144422080124,0.179186342955255,21.163479510360578,True,21.14307868806414,0.7917889528840069,GNSS + DR
1.7000000000000002,22.410835784871544,0.7917889528840081,13.709277667970964,0.0823708445281737,0.485178601969638,0.0571000700117182,20.000007112761185,85.00021424022995,19.534187982384548,-5.957562380970813,19.99994648230657,85.0001867404217,1,0.4835743108291925,0.7777335071630359,0.0606271868763726,0.1,4.719501746392623,22.50935824160545,0.904585776200232,13.740100015954384,4.8820341796998825,22.58423831161772,1.0727488794186506,0.1840811075832904,22.534407277157676,True,22.50935824160545,0.904585776200232,GNSS + DR
1.8,23.77711533841285,0.9045857762002332,13.756985814773904,0.0880808515293455,0.4688659918133631,0.0566397029439112,20.000008126032284,85.00022730141376,26.41246624233468,-2.681491146694075,19.999975911755183,85.0002524945029,1,0.5296777616410288,0.8266017407496352,0.067445929138381,0.0999999999999998,5.04666104854992,23.87972377493209,1.0256018583930235,13.82455482080005,5.367357202405205,23.960632305408847,1.202065289006807,0.1941276194875257,23.910105858635063,True,23.87972377493209,1.0256018583930235,GNSS + DR
1.9,25.147480871739496,1.0256018583930249,13.803050866333637,0.0937448218237367,0.4523274246657127,0.0559763371964012,20.00000921313825,85.0002404016582,24.99770313878074,5.000468896537917,20.00004491997637,85.00023896983227,1,0.3659724348184472,0.7893672059015087,0.047195323781061,0.0999999999999998,5.371182641706006,25.253968178221545,1.154808871413027,13.852052348113912,6.069925993613251,25.33807150363603,1.3485398524508871,0.2111991059632274,25.29041094526843,True,25.253968178221545,1.154808871413027,GNSS + DR
2.0,26.52172527502895,1.1548088714130285,13.847451299707048,0.0993424555433768,0.4355844756237204,0.0551217763290149,20.0000103738246,85.00025353898337,25.967138184393168,1.0215003682999653,20.000009176293936,85.00024823731293,1,0.3725247913984426,0.8097098113734302,0.0554117737165223,0.1,5.6919034291015,26.63188595399141,1.2921466964832222,13.893754052436144,6.185238003945847,26.71935901635583,1.498235623600915,0.2238843061045846,26.675156075239137,True,26.63188595399141,1.2921466964832222,GNSS + DR
2.1,27.89964305079881,1.2921466964832238,13.89016776145838,0.1048546331762783,0.4186589449888256,0.0540893275189316,20.00001160755127,85.00026671142477,25.85685441758699,5.163837983446746,20.00004638754585,85.00024718303634,1,0.43462227494629,0.7499309712818769,0.0523661688557275,0.1,6.007727943393168,28.013273955150662,1.4375248057975705,13.926549170570302,6.701312507741344,28.102499282478025,1.66074938374004,0.2403962795765941,28.06417285138497,True,28.013273955150662,1.4375248057975705,GNSS + DR
2.2,29.28103105195807,1.437524805797572,13.931183088704811,0.1102635659281714,0.4015728286297015,0.0528936666538176,20.00001291350504,85.00027991704039,32.94865506798016,2.6704725365001982,20.00002398926296,85.00031497832147,1,0.5090673569361579,0.7227000965828723,0.0725909042989031,0.1,6.317636961746724,29.39793203709861,1.5908239206234884,14.005633915478292,6.879284348281856,29.492979616593352,1.8285059161985011,0.2559819786397679,29.457291160255462,True,29.39793203709861,1.5908239206234884,GNSS + DR
2.3000000000000003,30.665689133906007,1.59082392062349,13.97048232718432,0.1155529325935532,0.3843482880850768,0.0515506896819836,20.000014290614423,85.0002931539169,30.2021006876996,3.938500397768968,20.00003538015104,85.00028872216362,1,0.3925617836767399,0.8027917434575031,0.0506925536136248,0.1,6.620695347970289,30.78566361399245,1.751897925457953,14.017391737542944,7.238079171827563,30.8835485900199,2.005114640164276,0.2714777580918127,30.85433939297389,True,30.78566361399245,1.751897925457953,GNSS + DR
2.4000000000000004,32.053420710799855,1.7518979254579543,14.008052746321829,0.1207080015617516,0.3670076204471684,0.0500773518149146,20.000015737566827,85.00030642017502,30.768437244310533,-0.9507930604557708,19.99999145888062,85.00029413615509,1,0.4020544600339261,0.7282926563632153,0.0626581516843155,0.1,6.916059042946916,32.17627611198968,1.9205760148805635,14.049486189878568,7.28092449365123,32.27716867456714,2.183169917936181,0.2813092019565492,32.255144667606075,True,32.17627611198968,1.9205760148805635,GNSS + DR
2.5,33.44403320879708,1.9205760148805648,14.043883851273756,0.1257157367432431,0.3495732280670527,0.0484914963077846,20.000017252827885,85.0003197139738,32.38763255733239,3.492428877458577,20.00003137302239,85.00030961513052,1,0.4362626916952533,0.812114389463672,0.0469872917810527,0.0999999999999996,7.202981133765559,33.56958131509787,2.096665047112263,14.086841180263992,7.78157377689446,33.672880833509424,2.373901440659803,0.2958560602916648,33.659533052733444,True,33.56958131509787,2.096665047112263,GNSS + DR
2.6,34.83733841190528,2.096665047112265,14.07796739193524,0.1305648863740215,0.3320675881231416,0.0468116746550229,20.000018834662576,85.00033303351395,36.43426596856533,4.282807749335303,20.0000384731166,85.00034829961693,1,0.4674118247870489,0.6913287275950011,0.0472854852584834,0.1,7.480816941836582,34.96539560213823,2.279952076053033,14.138613575646309,8.090124076947735,35.0726713435689,2.572874972472321,0.3119485661870635,35.067329791926966,True,34.96539560213823,2.279952076053033,GNSS + DR
2.7,36.23315269894564,2.279952076053035,14.110297368898385,0.1352460538395238,0.3145132220944369,0.0450569601294093,20.00002048115797,85.00034637704012,37.32948489203788,0.5500101993519564,20.000004940825686,85.00035685761583,1,0.3156707984370213,0.6194632039470389,0.0476014584774024,0.1,7.749028080803816,36.363540076153285,2.470207031753477,14.167606250185669,8.162530986968763,36.47507918115254,2.774028957486248,0.3236490916100394,36.4783595288168,True,36.363540076153285,2.470207031753477,GNSS + DR
2.8000000000000003,37.63129717296069,2.470207031753479,14.140870036354126,0.1397517498524648,0.2969326651801651,0.0432467566635615,20.000022190247314,85.00035974284212,38.86949500774866,4.148828143601978,20.000037269557325,85.00037157960676,1,0.3260908289934938,0.7028938092950531,0.0610852079318545,0.1,8.007185446114258,37.76384059027617,2.6671855178827526,14.199124688586046,8.591116501706683,37.8790595989194,2.9861383767663203,0.339125855904161,37.89244653245222,True,37.76384059027617,2.6671855178827526,GNSS + DR
2.9000000000000004,39.03159768708357,2.667185517882755,14.169683901934416,0.1440764255188209,0.2793484357076359,0.0414006051212636,20.000023959735163,85.00037312925515,40.32406069610722,4.365748793607254,20.00003921818868,85.00038548477704,1,0.400451196774778,0.6481734961244138,0.0275020785309624,0.1,8.25497110955939,39.16612767654499,2.8706316937895244,14.228300321994574,8.839899273345615,39.284988696155565,3.2047903241013653,0.3546687640528153,39.30941492264566,True,39.16612767654499,2.8706316937895244,GNSS + DR
3.0,40.43388477335239,2.870631693789526,14.196739723495654,0.1482164860309473,0.2617830045699509,0.039537989032349,20.000025787323256,85.00038653465916,46.85882757596377,1.2219738303992775,20.000010977177688,85.00044795500227,1,0.2156730408103795,0.6276541826675066,0.0313813534796047,0.0999999999999996,8.492179103833003,40.57023638632175,3.0802812082077957,14.289572675513064,8.90974621066349,40.69670350042739,3.426104995751138,0.3682227898718807,40.72908889499522,True,40.57023638632175,3.0802812082077957,GNSS + DR
3.1,41.837993483129154,3.080281208207798,14.222040502848406,0.1521702849341822,0.24425876473531,0.0376781418685147,20.00002767063689,85.00039995747728,40.618748433975306,-0.2880240886051872,19.99999741263559,85.00038830189503,1,0.3256378182630012,0.6253900936694805,0.0232050902116165,0.1,8.718715094031817,41.9760060528026,3.2958641515241696,14.263912202520714,9.050299829191168,42.10533704370485,3.650478465586106,0.3774623384463361,42.15129294528007,True,41.9760060528026,3.2958641515241696,GNSS + DR
3.2,43.24376314961,3.295864151524172,14.245591476442716,0.1559380991210337,0.2267980008697367,0.0358398579184585,20.000029607251417,85.00041339617361,41.70703496239538,-0.2565208441706446,19.99999769563405,85.00039870555683,1,0.2058822242516739,0.5079201597878219,0.029964836720844,0.1,8.934594944927923,43.38327998754311,3.5171079937818,14.285346621861285,9.256975695143185,43.51526759759752,3.8802764513631023,0.3864091844015291,43.575852092924336,True,43.38327998754311,3.5171079937818,GNSS + DR
3.3000000000000003,44.65103708435051,3.517107993781803,14.267400103022354,0.1595220849128795,0.2094228591143387,0.0340413087793299,20.000031594718667,85.00042684925025,42.20971889960688,3.776624619546188,20.00003392599618,85.00040351105018,1,0.2445464774694966,0.5093183069359641,0.0309253082674089,0.1,9.13994220463554,44.79190512394256,3.7437404762305375,14.301124648457396,9.65291803592376,44.92513194374138,4.120076759076598,0.3992222229537073,45.00259210322658,True,44.79190512394256,3.7437404762305375,GNSS + DR
3.4000000000000004,46.05966222074996,3.74374047623054,14.287476048265583,0.1629262157908125,0.1921553170586065,0.0322998674181045,20.00003363059289,85.00044031524394,47.90760048847644,4.724770082598485,20.0000424433318,85.00045798092687,1,0.2100243646885928,0.4829110905239335,0.0211550548772006,0.1,9.334984536851264,46.20173162122379,3.975492425222024,14.349795636717094,9.88403601716966,46.33881238054922,4.36639762855838,0.4142439046898261,46.43133970805314,True,46.20173162122379,3.975492425222024,GNSS + DR
3.5,47.4694887180312,3.9754924252220265,14.305831166434077,0.166156202532623,0.1750171539507139,0.030631941671851,20.000035712456075,85.00045379272223,50.856405596193866,1.597914933848283,20.00001435431408,85.00048617053525,1,0.1571165739156524,0.403678059011777,0.0282904642057043,0.0999999999999996,9.520049145040218,47.61261244261865,4.2121004585711095,14.378410612288496,9.901170270471532,47.755237969983305,4.613633279207691,0.4261110736702529,47.861922824696535,True,47.61261244261865,4.2121004585711095,GNSS + DR
3.6,48.880369539426056,4.212100458571113,14.322479479055726,0.1692193966998081,0.1580299211853919,0.0290528189508725,20.0000378379422,85.00046728027952,48.53852716646143,4.2918564825494085,20.00003855440276,85.0004640123787,1,0.1388748248024781,0.4329288957246806,0.0139056741415383,0.1,9.695557242649016,49.02440292124159,4.453309556138642,14.370200529902627,10.19954504384793,49.16954881530445,4.8680963718225785,0.4394490107265327,49.29417077260211,True,49.02440292124159,4.453309556138642,GNSS + DR
3.7,50.29216001804899,4.453309556138645,14.337437150671152,0.1721246785948954,0.1412149131096729,0.0275765237845362,20.0000400047604,85.00048077653284,47.7716905871614,6.164920664554101,20.000055380424584,85.00045668167286,1,0.1850356313223606,0.4921956494886178,0.0223966365468594,0.1,9.862017633533286,50.436960326543264,4.698875468312661,14.370634021131902,10.44759818895406,50.58278738187364,5.128687959665712,0.4538769742886785,50.727914487669224,True,50.436960326543264,4.698875468312661,GNSS + DR
3.8,51.704717423350665,4.698875468312664,14.35072246167766,0.174882330973349,0.124593138186464,0.0262156897076164,20.000042210716515,85.00049428011772,49.23127377627695,6.553447612308567,20.000058870621537,85.00047063480878,1,0.2043701045945981,0.4180809923251549,0.0432198937067184,0.0999999999999996,10.020019476182892,51.8501434433262,4.9485669382523545,14.384232837363836,10.612748083382687,51.99660556707363,5.393602440947445,0.4685165443734922,52.16298673383699,True,51.8501434433262,4.9485669382523545,GNSS + DR
3.9,53.11790054013361,4.948566938252359,14.362355778308446,0.1775038999441106,0.1081852905550473,0.0249814468267202,20.00004445373315,85.0005077896842,55.06967890360772,9.604207298619825,20.00008627606208,85.00052644804435,1,0.1316984803956221,0.3214893607900011,0.0340173275295312,0.1,10.170224313909983,53.26381217413181,5.202167716188033,14.42536763406494,10.903006331928358,53.41310279561319,5.666453893791371,0.4876980053022718,53.59922231166784,True,53.26381217413181,5.202167716188033,GNSS + DR
4.0,54.531569270939215,5.202167716188037,14.37235951978867,0.1800020446267826,0.0920117220276761,0.0238833262335919,20.0000467318677,85.000521303893,56.76133178454954,9.033110212782168,20.00008114580968,85.00054261969032,1,0.1255173799643369,0.295467780574337,0.0307580029553172,0.1,10.31335746084014,54.6778271744333,5.459478346716546,14.43722460321274,11.004904585669848,54.83027642182448,5.942050438775612,0.5060796351014352,55.03645826364671,True,54.6778271744333,5.459478346716546,GNSS + DR
4.1000000000000005,55.94558427124071,5.45947834671655,14.38075812271398,0.1823903772501418,0.0760924145601915,0.0229291822466783,20.00004904332842,85.000534821412,57.57504707615629,2.455604048446918,20.000022059066485,85.00055039854126,1,0.1346511178747439,0.4429778267785225,0.0179013966838872,0.1000000000000005,10.45019884023203,56.09204952855769,5.720317712869217,14.441621208080084,10.800005125318547,56.24885843687252,6.212659562344915,0.516710296464121,56.474534075918115,True,56.09204952855769,5.720317712869217,GNSS + DR
4.2,57.35980662536509,5.720317712869219,14.387578002700709,0.1846832954748097,0.0604469532342921,0.0221251332663345,20.00005138648832,85.00054834091326,55.363277503499006,10.771076341483289,20.00009675822504,85.00052925475055,1,0.0418660145836441,0.3438111301767795,0.0117642836758872,0.0999999999999996,10.58157337727413,57.50634047267592,5.984524323731068,14.424267808554935,11.334111308704834,57.66315476156594,6.496139586487357,0.5351083051918261,57.91329187618818,True,57.50634047267592,5.984524323731068,GNSS + DR
4.3,58.77409756948333,5.984524323731072,14.39284751336084,0.1868958088014431,0.0450944997884406,0.0214755218245929,20.000053759896684,85.0005618610702,59.47058153868349,4.391594810063928,20.0000394503674,85.0005685192282,1,0.1120791252090867,0.3067234006061382,0.0150839610692501,0.0999999999999996,10.708341053006675,58.9205611696078,6.251957335526669,14.447490739822175,11.128694577323316,59.08073695177267,6.774995500502358,0.5470148107805352,59.35257662752426,True,58.9205611696078,6.251957335526669,GNSS + DR
4.4,60.188318266415216,6.251957335526673,14.396596902658397,0.1890433609839024,0.0300537667333511,0.0209828941997591,20.000056162288303,85.0005753805556,60.5383756938374,9.386575772889955,20.000084321044824,85.00057872698964,1,0.1010209215863384,0.3183826814002111,0.0255507959307989,0.1000000000000005,10.8313867293457,60.3345725386438,6.522497299327409,14.448930618841212,11.488117651213864,60.49668306895094,7.062767204338366,0.5640668349557617,60.792236317790106,True,60.3345725386438,6.522497299327409,GNSS + DR
4.5,61.602329635451206,6.522497299327412,14.39885826670751,0.1911416504038783,0.0153429920876213,0.0206479997515353,20.000058592590147,85.0005888980399,62.25839542563824,6.726457177480679,20.000060424792903,85.0005951698134,1,0.1755243070251418,0.2534422341975034,0.034329767548802,0.0999999999999996,10.951609857307274,61.748235142141226,6.796046631843797,14.45323203864209,11.461807851214935,61.913182743312575,7.349974161360054,0.5779648943388911,62.23212214446085,True,61.748235142141226,6.796046631843797,GNSS + DR
4.6000000000000005,63.01599223894864,6.796046631843802,14.39966550107592,0.1932064503790319,0.000979914767587,0.0204698099162697,20.00006104992561,85.00060241219012,65.63027857279322,5.5595984964729,20.00004994272303,85.00062740390888,1,0.0121747052396079,0.3959131731404728,0.034493484087623,0.1000000000000005,11.069914181422291,63.16140912934829,7.072529809107935,14.467094076634885,11.508091774653746,63.33080828408564,7.638601839121445,0.5908752971561295,63.67208869456846,True,63.16140912934829,7.072529809107935,GNSS + DR
4.7,64.4291662261557,7.072529809107937,14.399054249661027,0.1952534313706589,-0.0130182493346087,0.0204455565866404,20.00006353361625,85.00061592166932,65.09995287247975,1.6494392297831393,20.000014817164704,85.00062233416936,1,-0.005922339418015,0.3047440315762481,0.0317516802114737,0.0999999999999996,11.187197552986024,64.57395423677701,7.351893286187473,14.45352616063652,11.416043024019782,64.74756574253547,7.924683101508201,0.5985224536029308,65.11199411953456,True,64.57395423677701,7.351893286187473,GNSS + DR
4.800000000000001,65.84171133358443,7.351893286187477,14.397061851209,0.1972979870293229,-0.0266348305522878,0.0205707893879792,20.00006604318106,85.00062942513664,67.87845202280012,6.837199755538432,20.00006141961041,85.00064889570872,1,0.0418134630263994,0.394529003533852,0.0181952207472998,0.1000000000000005,11.304341963207062,65.98572984350709,7.634105149363592,14.460640122470435,11.778607286674609,66.16318095936683,8.219868950409449,0.6120523908421207,66.55170030465547,True,65.98572984350709,7.634105149363592,GNSS + DR
4.9,67.25348694031449,7.634105149363594,14.39372728355057,0.1993550659681208,-0.0398537278933108,0.0208394511568362,20.00006857833336,85.00064292124779,67.45622414878116,2.955955443446768,20.00002655379954,85.00064485934891,1,0.031101480552296,0.3325399624127395,0.0260849494808761,0.0999999999999996,11.42220390452543,67.39659507906256,7.919154510410525,14.44507886494035,11.688296419229587,67.57773583763993,8.512507858446615,0.6203871130541171,67.99107303301052,True,67.39659507906256,7.919154510410525,GNSS + DR
5.0,68.66435217586996,7.919154510410529,14.389091105630335,0.2014390110838045,-0.0526594307061056,0.0212439707285457,20.00007113897534,85.00065640865608,69.53171037193992,10.821052217938846,20.00009720716597,85.00066470031558,1,-0.0494137883749412,0.4071580289868106,0.0230305454281732,0.0999999999999996,11.541605164391008,68.80640898096345,8.207050655692605,14.444873493604137,12.186700049767424,68.98967155240112,8.817436112047474,0.6373033621592529,69.42998214357355,True,68.80640898096345,8.207050655692605,GNSS + DR
5.1000000000000005,70.07416607777085,8.207050655692608,14.383195397409349,0.203563408156659,-0.06503703953328,0.02177537195166,20.00007372519041,85.00066988601397,71.96803075528648,12.757428627110352,20.00011460193122,85.0006879907383,1,-0.0551951733797824,0.356034154584147,0.0247634743167125,0.1000000000000005,11.663324150675518,70.2150306986982,8.49782196570552,14.44582116192612,12.390843049246405,70.40060441732993,9.127413435552464,0.6563711023124381,70.8683016833145,True,70.2150306986982,8.49782196570552,GNSS + DR
5.2,71.48278779550559,8.497821965705521,14.37608369772368,0.205740945351825,-0.0769722861241906,0.0224233976702307,20.000076337233534,85.00068335197497,67.11132033593859,6.107088997815451,20.00005486091388,85.00064156218174,1,-0.0199157442132885,0.3950222748380326,0.0477946766398288,0.0999999999999996,11.788087841691285,71.62231974067218,8.791514623392965,14.396940581326566,12.16855119329678,71.80795105519198,9.43088406332535,0.6657719321583014,72.30591005308686,True,71.62231974067218,8.791514623392965,GNSS + DR
5.300000000000001,72.89007683747957,8.791514623392969,14.36780094018451,0.2079832851188481,-0.0884515525794515,0.0231766472519759,20.000078975519568,85.00069680519603,71.93106318840766,9.697426850950782,20.00008711346757,85.0006876373405,1,-0.0998307646161846,0.3989521064816812,0.0105566448819397,0.1000000000000005,11.916564446576055,73.02813626063136,9.088191132030843,14.411407515857364,12.461860057953944,73.21513833991413,9.741867361264996,0.6798988088839839,73.74269014710532,True,73.02813626063136,9.088191132030843,GNSS + DR
5.4,74.29589335743874,9.088191132030849,14.35839338720779,0.2103009498440457,-0.0994618896010468,0.0240227260931609,20.000081640609988,85.00071024434027,72.88477539456035,6.912016566006921,20.000062091701253,85.00069675451599,1,-0.0899885890017976,0.4060923047913445,0.0266759579339383,0.0999999999999996,12.049356853656228,74.43234138010472,9.387928665654735,14.398985934121937,12.440548125355033,74.62122820930804,10.052059621803863,0.6904695222542713,75.1785294858261,True,74.43234138010472,9.387928665654735,GNSS + DR
5.5,75.7000984769121,9.38792866565474,14.3479085622643,0.2127032224533618,-0.1099910338231513,0.0249484054011477,20.000084333198068,85.00072366808004,73.78346493218207,7.502474475244371,20.000067395874897,85.00070534569281,1,-0.0755113954547296,0.4053541633291038,0.0420658944731092,0.0999999999999996,12.18699693540992,75.83479754351926,9.690817276882552,14.385131005299431,12.5927242258894,76.02513709358107,10.365683257800184,0.7011941503732377,76.61332034205253,True,75.83479754351926,9.690817276882552,GNSS + DR
