timestamp,lat_deg,lon_deg,x_m,y_m
12.0,20.000321852645577,85.00150932506067,157.0316413485395,39.57686844266205
12.1,20.0003329078458,85.00155555234224,161.86917053943674,40.800770558338925
12.2,20.000353187926528,85.00156842332598,163.21605775085538,43.04587503390302
12.3,20.0003175348988,85.00161276618579,167.85643627196174,39.09897564859404
12.4,20.000371786786523,85.00160937562754,167.50156755545189,45.10488909724323
12.5,20.00039776614401,85.00160726563985,167.28073656520687,47.980913389983655
12.6,20.000385766326996,85.00165056710559,171.81211042498813,46.652525955904196
12.7,20.00034133927585,85.00158604177787,165.05978564525108,41.73419580643241
12.8,20.000387220737355,85.00161328204364,167.9103452916744,46.81349762056079
12.9,20.00041706535809,85.0016165118727,168.24830495850975,50.117428503475494
13.0,20.000353082209337,85.0016433207084,171.05383322586903,43.03424641179199
13.1,20.000381468969707,85.00162639102084,169.2821643547032,46.17676544307545
13.2,20.00044091249028,85.00169541841201,176.50559605796448,52.75748961811366
13.3,20.000431542999,85.0016821155917,175.11350891060704,51.7202327438959
13.4,20.00044245807735,85.00165754829274,172.5426077690338,52.92855328983541
13.5,20.000488677454275,85.00168179888945,175.0803038626201,58.04526193884113
13.6,20.000458519453595,85.00173106476029,180.2358521175619,54.706694011374864
13.7,20.00047106642932,85.00175721213763,182.9720765497491,56.09572644520591
13.8,20.000533951051736,85.00180149467835,187.60602712328293,63.057373176759974
13.9,20.000462813077075,85.00183880479987,191.51049549959893,55.182136110670676
14.0,20.000454864259225,85.00177808347028,185.1562131469543,54.302099578130395
14.1,20.00049580075688,85.001748733214,182.08475609446754,58.833913480596664
14.2,20.00050411929182,85.00172683424334,179.79309035261082,59.754787368356105
14.3,20.000486220803555,85.0018064780147,188.12757369970933,57.77343531560278
14.4,20.00048082766426,85.00178626185334,186.01202414686747,57.17636906168501
14.5,20.000579239718046,85.00180839579032,188.32815208646983,68.07103079890183
14.6,20.00053424278105,85.00181344194507,188.85626921221504,63.08968228956083
14.7,20.000514244619005,85.0018376050557,191.3848839722782,60.87582728861116
14.8,20.00056730623545,85.00188282003909,196.11641916072014,66.75002841670455
14.9,20.00054841969064,85.00186731971894,194.49438482888533,64.6591887154014
15.0,20.000553377533286,85.00186879576705,194.64884233344395,65.20804490466467
15.1,20.000584266846342,85.00185413758,193.11487345788595,68.62760757138186
15.2,20.000543306659225,85.00184627081866,192.291692581562,64.09312987820873
15.3,20.000596717550213,85.00189078018684,196.9493858662585,70.00599663251255
15.4,20.0006479407397,85.00191358241194,199.33549881166005,75.67665072780473
15.5,20.00061820202313,85.00197619696321,205.88794101670797,72.38452277647465
15.6,20.00060482614796,85.00193957399361,202.05548598637813,70.9037113440867
15.7,20.00061069665863,85.00197434088207,205.6937180425689,71.55364440421968
15.8,20.000622771420847,85.00194213415242,202.32337519311972,72.89033323132057
15.9,20.000636518755844,85.00193274639632,201.34096025564995,74.41221096300359
16.0,20.00064277748042,85.00194930792681,203.07406117268002,75.10509865240637
16.1,20.00068730990348,85.00196642770415,204.86553110465337,80.0350500598176
16.2,20.000625621064664,85.00205849327078,214.49996614750438,73.20594580607275
16.3,20.000705329852597,85.00198410460031,206.715335230327,82.02995757096481
16.400000000000002,20.00068168879925,85.0020419058037,212.76406757228068,79.41286375344498
16.5,20.00071195133503,85.00200214983566,208.60369939664787,82.76300649719794
16.6,20.00068134024292,85.00206493728625,215.17423521220056,79.3743064878668
16.7,20.00075748218603,85.00205942713099,214.59751281318572,87.80353971201477
16.8,20.000765252762584,85.00205405279809,214.035096722131,88.66376905497853
16.900000000000002,20.000767592067564,85.00206752607134,215.4450255146679,88.92275744104192
17.0,20.000710996532813,85.00206005926412,214.66372640315194,82.65737894811981
17.1,20.000784286117707,85.00210176685533,219.02818333117298,90.77090494237117
17.2,20.00078301049854,85.00208605497497,217.38399072514235,90.6296679530245
17.3,20.00073902963012,85.00207407748297,216.13064731227317,85.7607813081268
17.400000000000002,20.000791857955093,85.00208269362425,217.03222477992685,91.60911506021021
17.5,20.00081258788608,85.00213440398748,222.4435074443073,93.90407535034727
17.6,20.000828028346252,85.00218484549296,227.72201472821334,95.61346843370073
17.7,20.000828123723213,85.0021542449693,224.51977569943048,95.62398576852338
17.8,20.00084152328602,85.00215634524122,224.73954286756916,97.10737778567565
17.900000000000002,20.000883738097933,85.00217802895985,227.00860826544607,101.78076817896122
18.0,20.00088743675112,85.00221736333533,231.12480768185708,102.19027877337332
18.1,20.00078751958926,85.00219626926194,228.9175311766071,91.12899049007908
18.2,20.00086663654797,85.00218825373373,228.07861972253934,99.88756696548715
18.3,20.00088117520438,85.00224181886925,233.68400294860518,101.49713255804318
18.4,20.000848828473888,85.00223243227067,232.7017757576438,97.9161973700432
18.5,20.000909029890387,85.00227421555584,237.07416123796446,104.58081157424705
18.6,20.000950599105984,85.00224545331649,234.06423252680122,109.18266203084373
18.7,20.000898124158,85.00221509955391,230.88789529458288,103.37341754095226
18.8,20.00094693771333,85.00222098749383,231.50397619439704,108.77729612327816
18.9,20.00092365840768,85.00231757191767,241.61122980883002,106.20031327977057
19.0,20.00094069884285,85.00232964929484,242.87505863240648,108.08678018796937
19.1,20.001009085745675,85.00228505081463,238.20788247598767,115.65744037528269
19.200000000000003,20.000965107882067,85.00228918488344,238.64056424992938,110.78890763266585
19.3,20.00100263631032,85.0023520547856,245.21961811320244,114.94355682423313
19.4,20.0009501908276,85.00228835397161,238.553634751152,109.13752437543785
19.5,20.001061232613218,85.00230439803019,240.232420197514,121.43035052589278
19.6,20.00103769307209,85.00235845775079,245.88961108431997,118.82450051193739
19.700000000000003,20.00102692095317,85.002338636585,243.81541401548526,117.6319516450108
19.8,20.00105771350444,85.00235974917854,246.02472324435433,121.0408503808715
19.9,20.00101454555154,85.00236514931458,246.58989519534757,116.2619802669477
20.0,20.001094714145346,85.00238945785586,249.1335707847084,125.13702439691846
20.1,20.001064386656232,85.00243008207468,253.38479605753125,121.77970182728889
20.200000000000003,20.001077853235103,85.00240225686095,250.47296678538532,123.27046818846632
20.3,20.001080296996744,85.00242807166521,253.17438853979306,123.54104192006679
20.4,20.00108804825611,85.00236075675086,246.13011489758327,124.39903935686272
20.5,20.0011325192139,85.00242811166146,253.17849050641553,129.3222660766314
20.6,20.00113074505637,85.00241528794265,251.8365381160189,129.1258398752424
20.700000000000003,20.001151408153696,85.00241448679797,251.75266840666742,131.41333244518898
20.8,20.001143543957863,85.00243423602797,253.81936536122285,130.54276193296573
20.9,20.001167486847624,85.00245982789679,256.49742174138095,133.1933818252351
21.0,20.00115217915644,85.00250567821155,261.2955134731246,131.4988254090099
21.1,20.0012332994283,85.00245138411684,255.6137050498401,140.4791047982277
21.200000000000003,20.00114062587185,85.00250032751177,260.7356014292661,130.21981876090032
21.3,20.00122645975802,85.00249560182921,260.24093501548776,139.72199194554287
21.4,20.001238863305016,85.00251014161022,261.76244844491106,141.09514063033026
21.5,20.001188475264527,85.00255836210991,266.80862865946125,135.51704379015038
21.6,20.0012808781712,85.00255511502677,266.4686779245333,145.74643804976736
21.700000000000003,20.001256904628452,85.00258812914053,269.9235216564977,143.09251654124554
21.8,20.00126543896967,85.00255544687315,266.503430384839,144.03725251762654
21.9,20.001249125717106,85.00255003496056,265.93712142457207,142.23129664877726
22.0,20.001251530815274,85.00257370083466,268.41366258138504,142.49758911142044
22.1,20.001260665848623,85.00259721234886,270.8740389646345,143.5089144637854
22.200000000000003,20.001285667234846,85.00260546725596,271.7378411587419,146.27668889456828
22.3,20.001321645471567,85.00257945680644,269.015884378355,150.25959258217625
22.4,20.001297420007653,85.00262330932931,273.6049266809191,147.5778004718587
22.5,20.001276527818508,85.00263742139907,275.08173785721516,145.2649683210417
22.6,20.001331773307832,85.00271323827938,283.01559077591565,151.38100808254836
22.700000000000003,20.00134275264968,85.00270502881777,282.1564821983478,152.59645464078898
22.8,20.00134385207088,85.00263689309595,275.02633598971624,152.7180519873684
22.9,20.001354490662987,85.00266327692104,277.7872843155224,153.89583346639125
23.0,20.00133519933162,85.00263969680945,275.3197489928648,151.76016110844182
23.1,20.00132547728678,85.00267486414994,278.99989480753584,150.68394707848825
23.200000000000003,20.00133504096242,85.00271098196048,282.779469726956,151.74274770177584
23.3,20.001322203218105,85.00274662401458,286.50929862032706,150.32161470577296
23.4,20.001380419700254,85.00270122484035,281.7583433984427,156.7663528980301
23.5,20.001379459269167,85.00271344662585,283.0373082071744,156.66004964517887
23.6,20.001377444944065,85.00268067457965,279.60784249245705,156.43700014822835
23.700000000000003,20.001317166441886,85.00274761605505,286.61312101598725,149.76402359490493
23.8,20.00137064498396,85.00273180875259,284.95885039073903,155.6843014540182
23.9,20.00144183287521,85.00275706031175,287.60120031348043,163.56515068145438
24.0,20.001401011640944,85.00275703043357,287.5981478188224,159.04606422605676
24.1,20.001435867896383,85.00278937367062,290.98267933930737,162.904857642518
24.200000000000003,20.001395832434376,85.00275152939345,287.02249447807577,158.47269432483333
24.3,20.001479179022148,85.00276968943626,288.92272122013225,167.6995517059284
24.4,20.00144355894576,85.00288261055154,300.739544184163,163.75645459652466
24.5,20.001462230354747,85.00279436464237,291.50491672339547,165.82330398336185
24.6,20.00152400773492,85.0028095290782,293.0917017484773,172.6623524890373
24.700000000000003,20.00150905548178,85.00290331687418,302.90625547180207,171.00724050602904
24.8,20.00146673098504,85.00294355658434,307.1172658547057,166.32180970589664
24.9,20.001465757503237,85.00283620184359,295.88301091212566,166.21384786006658
25.0,20.001479671633973,85.00286875154026,299.2891839988766,167.7542598764026
25.1,20.00150883693621,85.0028985710546,302.40962443104524,170.98303799620456
25.200000000000003,20.0014988616654,85.00294776726643,307.55783497640584,169.87882212193117
25.3,20.00149760021968,85.00287925333272,300.38812170103074,169.73905032423627
25.4,20.0015542994591,85.00290983777879,303.58855589256456,176.0159554778319
25.5,20.00151814395714,85.00294843346792,307.627512900538,172.013456088567
25.6,20.001589611567443,85.00294782874825,307.56409254096917,179.92522728777286
25.700000000000003,20.001536456790436,85.00293374458789,306.0903437417963,174.04073870451504
25.8,20.00158845290036,85.00294981990817,307.7724617848136,179.7969615068038
25.9,20.001556253302915,85.00292330669728,304.99802137037915,176.2322788697025
26.0,20.001578815293385,85.0029649414844,309.35489363166505,178.73006475070665
26.1,20.001539532502644,85.00297312348705,310.21118479043247,174.38130573195855
26.200000000000003,20.001542204302805,85.0029963705785,312.643896249464,174.67712873601243
26.3,20.001583709433305,85.00298269422142,311.2126376932283,179.27190000556223
26.4,20.001604024885733,85.00302101296379,315.22250188623,181.5209797554405
26.5,20.001584487042752,85.00304536534018,317.77092051596424,179.35810237818797
26.6,20.001554707243223,85.00302957568614,316.1186552122643,176.06132041257302
26.700000000000003,20.00155864323161,85.0030439690777,317.6248590166138,176.49707850770605
26.8,20.001562720847552,85.00304413684484,317.64240700539665,176.94848847515001
26.9,20.00155937759945,85.0030513166353,318.3937504663984,176.57839013940125
27.0,20.001615749362895,85.00303929499216,317.13562002736506,182.81896439554419
27.1,20.001648854277224,85.00307771430144,321.1559806340845,186.48389423876603
27.200000000000003,20.00162386034576,85.00307447322768,320.81686587866494,183.71695212750188
27.3,20.00156894202653,85.00314589795522,328.2912927167314,177.63739597809166
27.4,20.00163030470773,85.00313957585989,327.62958345256163,184.43049676652495
27.5,20.001636593823957,85.00311408803246,324.96237112961563,185.12667938325615
27.6,20.001702951181457,85.00308969251927,322.4093430297747,192.472677652908
27.700000000000003,20.00161262797421,85.00308821450618,322.2548587486974,182.47350657962173
27.8,20.001646747890263,85.00316280850035,330.06075227732373,186.25087352643038
27.9,20.00170857474932,85.00314470454676,328.16611785116885,193.09533767275374
28.0,20.001680002931348,85.0031594536871,329.70961525383814,189.932343260607
28.1,20.001688277139223,85.0031041599791,323.9233342833741,190.8482258527106
28.200000000000003,20.00168135047361,85.00318929695595,332.8325904177956,190.08158101216233
28.3,20.00169226696929,85.00318423551032,332.3029075946771,191.2900740769052
28.4,20.001709390373183,85.00314786129807,328.4964574227239,193.18563693645407
28.5,20.00167162449845,85.0031746901416,331.30406643753065,189.0048446969525
28.6,20.001722055037835,85.00320428477559,334.40091945814004,194.58778153164656
28.700000000000003,20.00166628913007,85.00320673932298,334.65789575525287,188.41426013302106
28.8,20.001716986326663,85.00320537418231,334.51493216541724,194.02665553584754
28.9,20.00171774770784,85.00321931118603,335.9733815655207,194.11097160452758
29.0,20.00170106375494,85.00322358668517,336.42083068643564,192.26399470015363
29.1,20.001721751502,85.00324373194306,338.52890635317385,194.55425803769117
29.200000000000003,20.00171022519924,85.00329011154832,343.38236912996945,193.27834104758892
29.3,20.001702709747857,85.00318286701297,332.1596779588291,192.44613195181682
29.4,20.001726601379,85.00325826192255,340.0493994235448,195.09118975190523
29.5,20.001710869858563,85.00327870872783,342.1891086860761,193.34968427954902
29.6,20.0017537633758,85.0032907419418,343.44824282385724,198.0982061241954
29.700000000000003,20.00171846483337,85.00328020915029,342.34610540768614,194.19048378726416
29.8,20.001772994407585,85.00324913289647,339.09398450973805,200.22707946407957
29.9,20.001726268603758,85.00331757656873,346.25643736686135,195.05447160181953
30.0,20.001747103754976,85.00336638298705,351.3637849257824,197.36111426402746
30.1,20.00174974370618,85.00328154809937,342.4861533522577,197.65319254928335
30.200000000000003,20.001806455363152,85.00335902493453,350.5936632514423,203.93157769703208
30.3,20.001783767558383,85.00333356376973,347.929306790299,201.41988682796236
30.4,20.001773239871763,85.0033499829358,349.64752857096397,200.2544607274229
30.5,20.001796422602563,85.00333032430471,347.5902822543813,202.8208480429953
30.6,20.001730188164824,85.00335973077178,350.66769512190973,195.48847159198513
30.700000000000003,20.00178976410649,85.00341543328648,356.4966031649807,202.0839026857479
30.8,20.00184866635264,85.00340371119538,355.269802194099,208.60461034998244
30.9,20.00180226610196,85.00344556031878,359.6492452834325,203.46799187248786
31.0,20.00180435155126,85.00343855153845,358.9158004640626,203.69884506773758
31.1,20.00182107150801,85.00342631028656,357.6347659556863,205.54979017458155
31.200000000000003,20.001834170266594,85.00347269412225,362.488613403019,206.99997891545485
31.3,20.001759893385085,85.0034442615761,359.51343339899944,198.77714668421015
31.4,20.00177203070768,85.00346444015584,361.62501178598626,200.12084404292122
31.5,20.00182663391073,85.00344124308,359.1974086899032,206.1656040848934
31.6,20.00180525198549,85.00346074353989,361.23810023827946,203.79857471944104
31.700000000000003,20.001863378229583,85.00344795357695,359.89955102714544,210.23337299569323
31.8,20.00182297860114,85.00350548935518,365.9205250850675,205.76108460424297
31.9,20.00178273910157,85.00345250544152,360.37606831192767,201.30628368414347
32.0,20.00180404986125,85.00351795967875,367.2255369859884,203.66561878911497
32.1,20.00176741393296,85.00349931590694,365.274627330137,199.60982284956552
32.2,20.00183844455332,85.00354767171953,370.3346996173442,207.47332488216324
32.300000000000004,20.00184285717348,85.00354495113271,370.0499911269654,207.96181494497333
32.4,20.00183961503129,85.00358500474462,374.2414437915724,207.6029848083938
32.5,20.00188318752486,85.00356316017742,371.95539768742697,212.42659905133047
32.6,20.00188940625771,85.00350656831297,366.0332800184374,213.11491493435315
32.7,20.001855443643564,85.00355922226551,371.54337667910096,209.35522303567498
32.800000000000004,20.00180536766113,85.00353705898767,369.2241981721755,203.8115469000734
32.9,20.00188232317562,85.00356537486593,372.18715766101553,212.330916782103
33.0,20.001883374063954,85.00363318570241,379.2832772478678,212.44740674957234
33.1,20.00187939147128,85.00361777421323,377.6705384907417,212.00648175009104
33.2,20.00190007471664,85.0035891292522,374.6729134184527,214.296141867164
33.300000000000004,20.00184472672601,85.00358982279965,374.74562125724094,208.16888222119087
33.4,20.00193266836216,85.00362959388764,378.90729081036267,217.90448998759803
33.5,20.0018550127118,85.00360355893626,376.1830267480558,209.30761598223526
33.6,20.001903313916376,85.00362903155812,378.84851561414894,214.6548249883872
33.7,20.001839821257622,85.00366709240873,382.83157836655045,207.62600044472592
33.800000000000004,20.001862312520423,85.00370117603194,386.39823390060985,210.11595845837405
33.9,20.00193025221844,85.00369543226104,385.7970065496033,217.63716273291362
34.0,20.00188427551917,85.00362222330718,378.1361060198461,212.54717694588803
34.1,20.00191577700954,85.00370665527913,386.97148375208127,216.03472057480116
34.2,20.001901277457502,85.00371001123608,387.32270608550994,214.42956539901718
34.300000000000004,20.001893728540068,85.0037298607231,389.39989068998466,213.5939137075217
34.4,20.001934893445195,85.00377441208701,394.0619029134698,218.15115039100294
34.5,20.001893258466005,85.00367898209109,384.07565491098217,213.5417570205347
34.6,20.00185306177975,85.00373131554481,389.5522317701047,209.0919313865616
34.7,20.001880739003376,85.00377534779838,394.15995599003594,212.1560223710349
34.800000000000004,20.001918494634293,85.00372319343995,388.70212648369113,216.33561164303956
34.9,20.001915475465907,85.00382104715942,398.9421166512589,216.00160673225562
35.0,20.00186368565656,85.00379946255936,396.6835082115868,210.2682002748212
35.1,20.0018874228131,85.0038233694905,399.18520961384627,212.89606263910588
35.2,20.001892221299176,85.00379291793061,395.99856858074435,213.42720346285773
35.300000000000004,20.00189893517884,85.0038428397316,401.2226601577204,214.17057768075637
35.4,20.00187252413261,85.0038603604292,403.05619535091785,211.2468030469756
35.5,20.001893426664413,85.00384661669693,401.6179178061867,213.5607704330788
35.6,20.00189142180648,85.00385688317967,402.6922675623385,213.33884866120363
35.7,20.0019324894807,85.00386813755432,403.86988626455104,217.8852443761047
35.800000000000004,20.001934088448056,85.00384584711361,401.53728100317886,218.06220337205758
35.9,20.00190888930483,85.00387659600862,404.7550883852364,215.27262355538966
36.0,20.00190274251174,85.0038866684676,405.8091449155288,214.59217142413516
36.1,20.001917524292047,85.00391224778002,408.48587513183224,216.22864041366566
36.2,20.001892152959265,85.00394012865571,411.40355812412855,213.41999270514876
36.3,20.00188362217745,85.00389129012838,406.2928314990497,212.47547917835607
36.4,20.001889526802927,85.00392824543562,410.16003542762854,213.12923673513225
36.5,20.00189806447101,85.00398448790692,416.045553510939,214.07453210076213
36.6,20.001884098284773,85.00393083303075,410.43083055931305,212.52828270729404
36.7,20.001920078711667,85.00393871940032,411.25601288694116,216.51149045011445
36.8,20.001935614984355,85.00397822871601,415.3904567640282,218.2315203156942
36.9,20.001873399593837,85.00400675134485,418.37539466520525,211.34407929940164
37.0,20.001917055855404,85.00399295238235,416.93127557884196,216.17698128817477
37.1,20.00191064797461,85.00404080719802,421.93909905227605,215.46772107480206
37.2,20.00192596650792,85.00403731359839,421.5734676577162,217.16353997079943
37.3,20.00191659609166,85.00404690901807,422.57761316310064,216.12621866078882
37.4,20.00187794889915,85.00404865875787,422.76081930026896,211.84781222447955
37.5,20.001883277868,85.00410949754827,429.12733150363357,212.4379067470922
37.6,20.00191826750155,85.00404680793478,422.567030759347,216.3112506882054
37.7,20.001945377326397,85.00400515407478,418.20805688009335,219.3123206723897
37.8,20.001858161999444,85.00411851407951,430.0709422199329,209.65749493355307
37.9,20.001927335775196,85.00406924184426,424.9146212462719,217.31520443185667
